date,close
2023-06-06,15.480000186419474
2023-06-07,15.20397219953009
2023-06-08,15.33781152857977
2023-06-09,15.180799047130172
2023-06-12,15.241279577946308
2023-06-13,15.446397482804468
2023-06-14,15.842434693942497
2023-06-15,15.803616309711987
2023-06-16,15.943281970083135
2023-06-19,16.20367063752483
2023-06-20,16.1472506275839
2023-06-21,16.05609317321874
2023-06-26,15.808130240407792
2023-06-27,15.212527916425449
2023-06-28,15.467968964530085
2023-06-29,14.971640800848895
2023-06-30,15.92822684981747
2023-07-03,16.17548038445834
2023-07-04,16.142587757213185
2023-07-05,16.224978809530263
2023-07-06,16.001709785397242
2023-07-07,15.903936201625715
2023-07-10,15.529864128577136
2023-07-11,15.462820191790339
2023-07-12,15.563604616823953
2023-07-13,15.853654037364798
2023-07-14,16.129232231108887
2023-07-17,16.35886757880943
2023-07-18,16.292631345723144
2023-07-19,16.031541126421395
2023-07-20,15.89097974084565
2023-07-21,15.787735135203523
2023-07-24,15.703149892040276
2023-07-25,15.392578348628568
2023-07-26,15.418908090879036
2023-07-27,15.311666555350623
2023-07-28,15.096157425335212
2023-07-31,15.032604138944244
2023-08-01,14.753668784005404
2023-08-02,14.572734613427793
2023-08-03,14.462367324737478
2023-08-04,14.366538938891061
2023-08-07,14.22115094166097
2023-08-08,14.394657958670647
2023-08-09,14.343591707445466
2023-08-10,14.188705500526119
2023-08-11,14.084249774407063
2023-08-14,13.89860724263943
2023-08-15,14.012967323666087
2023-08-16,13.934514041715591
2023-08-17,13.796843268759586
2023-08-18,13.87488106088685
2023-08-21,13.760060221415838
2023-08-22,13.807913331430298
2023-08-23,14.00888267138086
2023-08-24,13.893870907098432
2023-08-25,14.012088043223184
2023-08-28,13.456097643312367
2023-08-29,13.351040491822804
2023-08-30,13.517246120250533
2023-08-31,14.057082504042036
2023-09-01,14.029405486501858
2023-09-04,14.01648013860699
2023-09-05,14.276527121545145
2023-09-06,14.35948184567596
2023-09-07,14.41177779009167
2023-09-08,14.358924588971556
2023-09-11,14.696190860110107
2023-09-12,15.887261894404265
2023-09-13,15.690240103093796
2023-09-14,15.23940589237491
2023-09-15,14.980784617432565
2023-09-18,14.615097635669214
2023-09-19,14.360414392569098
2023-09-20,14.573220430530574
2023-09-21,14.250493254273417
2023-09-22,14.783582932363121
2023-09-25,15.149817727026537
2023-09-26,15.40595266090467
2023-09-27,15.002576964598154
2023-09-28,14.633929162591688
2023-10-09,15.272153026151836
2023-10-10,15.97643680522208
2023-10-11,16.25994553638907
2023-10-12,16.3908514206843
2023-10-13,16.445334162767423
2023-10-16,16.211448689384778
2023-10-17,15.88110847829654
2023-10-18,15.631439442554676
2023-10-19,15.349934079912238
2023-10-20,15.192351379072232
2023-10-23,14.875070031938002
2023-10-24,14.726967990364916
2023-10-25,14.837489468932251
2023-10-26,14.982694738763623
2023-10-27,15.240619655132186
2023-10-30,15.088551866942392
2023-10-31,15.257711988590312
2023-11-01,15.085249045640355
2023-11-02,15.184298454599151
2023-11-03,15.803410611269436
2023-11-06,15.75530204298699
2023-11-07,15.900961554377293
2023-11-08,16.01529580951594
2023-11-09,16.22209274172821
2023-11-10,16.064604029738064
2023-11-13,15.872581634625085
2023-11-14,16.063418178644156
2023-11-15,16.222229432232474
2023-11-16,17.055508439193474
2023-11-17,16.78850046573597
2023-11-20,17.00947504303435
2023-11-21,17.352649829103175
2023-11-22,18.11964273084952
2023-11-23,18.2644283188934
2023-11-24,18.189141978074773
2023-11-27,18.35351954521812
2023-11-28,19.056401336681592
2023-11-29,19.20283189484904
2023-11-30,18.262976832696488
2023-12-01,17.8369691948383
2023-12-04,17.853879761832072
2023-12-05,17.92813769197894
2023-12-06,17.392073072129758
2023-12-07,17.291454315986364
2023-12-08,17.177496553334024
2023-12-11,17.39301362943287
2023-12-12,17.477765589031144
2023-12-13,17.57771079796278
2023-12-14,17.512611014786742
2023-12-15,17.251874708932895
2023-12-18,17.02012039827067
2023-12-19,16.810438589597705
2023-12-20,17.048807773359528
2023-12-21,16.84182313950382
2023-12-22,16.97024840940385
2023-12-25,16.371605634446613
2023-12-26,16.362182299677784
2023-12-27,16.111095308983153
2023-12-28,16.587128116662452
2023-12-29,16.73732097180944
2024-01-02,17.00035459357614
2024-01-03,16.864999036784113
2024-01-04,16.719897026745294
2024-01-05,16.565641004109654
2024-01-08,17.446468800003636
2024-01-09,18.280483605791694
2024-01-10,17.742319894640897
2024-01-11,17.8156153783368
2024-01-12,18.65310313896912
2024-01-15,18.3789567648224
2024-01-16,18.260512664803493
2024-01-17,18.023058666047632
2024-01-18,17.80089770637687
2024-01-19,17.00217659253251
2024-01-22,16.086262207790153
2024-01-23,15.14194961140635
2024-01-24,14.796935198563133
2024-01-25,14.753314079385305
2024-01-26,15.062541859036745
2024-01-29,14.900042060045113
2024-01-30,14.553720572847098
2024-01-31,13.886265134961718
2024-02-01,13.077830925205449
2024-02-02,12.655600625175925
2024-02-05,12.094211256515823
2024-02-06,11.107353721222445
2024-02-07,11.323174898986657
2024-02-08,10.622108855219064
2024-02-19,10.763107228439523
2024-02-20,11.098720739748867
2024-02-21,11.665767449741551
2024-02-22,12.267315442674978
2024-02-23,12.983077200812508
2024-02-26,13.133236832432509
2024-02-27,13.353856188482997
2024-02-28,13.808646695197737
2024-02-29,13.262925744748692
2024-03-01,13.561801205316243
2024-03-04,13.718876830808146
2024-03-05,13.89193531836217
2024-03-06,13.727555271547654
2024-03-07,13.937635299527916
2024-03-08,13.8860329618666
2024-03-11,13.850771413735004
2024-03-12,13.951780753372873
2024-03-13,14.259027854925108
2024-03-14,14.128363520316356
2024-03-15,14.079021709351117
2024-03-18,14.277327460642276
2024-03-19,14.558572012253787
2024-03-20,14.77257423805715
2024-03-21,15.006105173139144
2024-03-22,15.442546890263001
2024-03-25,15.033159313725797
2024-03-26,14.616793844552442
2024-03-27,14.423767170008695
2024-03-28,13.759929168033638
2024-03-29,14.047433836377143
2024-04-01,14.193353306972625
2024-04-02,14.553088881526165
2024-04-03,14.409144185762905
2024-04-08,14.229921009123192
2024-04-09,13.797472105740304
2024-04-10,13.80471237289455
2024-04-11,13.510050841184992
2024-04-12,13.583691692256231
2024-04-15,13.30651962195735
2024-04-16,12.79256828124949
2024-04-17,12.074414217463815
2024-04-18,12.642923439805287
2024-04-19,12.483195665062714
2024-04-22,12.378394601763896
2024-04-23,12.603236050199769
2024-04-24,12.848787484276782
2024-04-25,12.913030512133286
2024-04-26,12.847267799135297
2024-04-29,13.057905527764962
2024-04-30,13.576636304458201
2024-05-06,13.817525930295595
2024-05-07,13.947968781267704
2024-05-08,13.959884708025825
2024-05-09,13.597968100358392
2024-05-10,13.559228864948864
2024-05-13,13.385628817157963
2024-05-14,12.977773137207869
2024-05-15,12.968831595060074
2024-05-16,13.041748148257462
2024-05-17,13.285729325435293
2024-05-20,13.134644542345178
2024-05-21,13.117920070389994
2024-05-22,13.423547149441173
2024-05-23,13.727687395697838
2024-05-24,13.743317684424266
2024-05-27,13.17004544920388
2024-05-28,13.377308860239133
2024-05-29,13.0274992047696
2024-05-30,12.970550317764694
2024-05-31,12.819420755073192
2024-06-03,13.317837869782437
2024-06-04,13.114795110802184
2024-06-05,12.816574154319015
2024-06-06,12.919896390045857
2024-06-07,13.050620546219335
2024-06-08,13.049035047152923
2024-06-09,13.059716842517002
2024-06-10,13.160340798920702
2024-06-11,13.352839499152154
2024-06-12,13.375773869580149
2024-06-13,13.405116873318464
2024-06-14,13.426217658701557
