date,close
2023-11-01,8.319345438992233
2023-11-02,8.195523891180882
2023-11-03,8.042295522215724
2023-11-06,8.082384779259348
2023-11-07,8.259290474431442
2023-11-08,8.204882135425894
2023-11-09,8.402269463506435
2023-11-10,8.333929408440705
2023-11-13,8.368625827298644
2023-11-14,8.437623850376465
2023-11-15,8.468743190731328
2023-11-16,8.409622657841384
2023-11-17,8.382236479565075
2023-11-20,8.421169306540108
2023-11-21,8.412636855483509
2023-11-22,8.645254602814617
2023-11-23,9.302272538496034
2023-11-24,9.237095153490166
2023-11-27,9.054391064562573
2023-11-28,8.74917679781316
2023-11-29,8.726696445301856
2023-11-30,8.566319615855397
2023-12-01,8.52638076007893
2023-12-04,8.554468424598593
2023-12-05,8.699838155898522
2023-12-06,8.557870873409307
2023-12-07,8.501037301420688
2023-12-08,8.731018089284479
2023-12-11,8.801045338395326
2023-12-12,8.415827907380175
2023-12-13,8.795931738505013
2023-12-14,8.687662749375047
2023-12-15,8.617369966572873
2023-12-18,8.655297415551146
2023-12-19,8.447668114728348
2023-12-20,8.292626261809925
2023-12-21,8.106615869762718
2023-12-22,8.095884120798651
2023-12-25,7.935388432506663
2023-12-26,8.00348110223924
2023-12-27,7.919013227983211
2023-12-28,7.927111773411215
2023-12-29,7.996433025658161
2024-01-02,8.060061342244714
2024-01-03,7.8554620227052006
2024-01-04,7.804247987843311
2024-01-05,7.913404523810587
2024-01-08,7.825466414937092
2024-01-09,7.534583324785346
2024-01-10,7.439937011810242
2024-01-11,7.218908808707597
2024-01-12,7.235214112046663
2024-01-15,7.101402271870436
2024-01-16,7.087135970712835
2024-01-17,7.071404116809401
2024-01-18,6.941563331555147
2024-01-19,6.908094039461628
2024-01-22,6.85815990716454
2024-01-23,6.535388440224126
2024-01-24,6.366308005293993
2024-01-25,6.378984793000596
2024-01-26,6.637334602254567
2024-01-29,7.065783345173034
2024-01-30,7.3731983786393
2024-01-31,7.256452021249705
2024-02-01,7.202007533289359
2024-02-02,6.979856696235677
2024-02-05,6.59178052238865
2024-02-06,6.037463814468859
2024-02-07,5.872010637666744
2024-02-08,5.8360238093260675
2024-02-19,6.064369589798456
2024-02-20,6.386068595789151
2024-02-21,6.632680321314554
2024-02-22,6.773737760013187
2024-02-23,6.830767578489501
2024-02-26,7.143455263657273
2024-02-27,7.076674080553264
2024-02-28,7.19369919050927
2024-02-29,6.781414837689148
2024-03-01,6.867988098879554
2024-03-04,7.046668623334232
2024-03-05,7.185146736122917
2024-03-06,7.202672689984352
2024-03-07,7.133173366665463
2024-03-08,6.967564783218812
2024-03-11,7.0506334402941775
2024-03-12,7.169185844587765
2024-03-13,7.2269703484221886
2024-03-14,7.2608623773237575
2024-03-15,7.138285365002758
2024-03-18,7.184634376470759
2024-03-19,7.36306385847227
2024-03-20,7.27942343319684
2024-03-21,7.257220639133992
2024-03-22,7.300707200815245
2024-03-25,7.181599147082095
2024-03-26,7.22734486625714
2024-03-27,7.116143465792369
2024-03-28,6.685163827857808
2024-03-29,6.895119228327641
2024-04-01,6.942090867924991
2024-04-02,6.925333377720824
2024-04-03,6.942738724372927
2024-04-08,6.73364681038503
2024-04-09,6.644662758546383
2024-04-10,6.537497555714449
2024-04-11,6.520378127753739
2024-04-12,6.4278997848978605
2024-04-15,6.323401995907337
2024-04-16,6.047519406268413
2024-04-17,5.579230464868315
2024-04-18,5.685450202010628
2024-04-19,5.619021236612847
2024-04-22,5.483315784468578
2024-04-23,5.588554626501155
2024-04-24,5.756444740885797
2024-04-25,5.8219795937017285
2024-04-26,5.744461068474687
2024-04-29,5.890517082173837
2024-05-06,5.966182608385481
2024-05-07,5.784065641783846
2024-05-08,5.432822175938263
2024-05-09,5.07502461053349
2024-05-10,4.850195748550037
2024-05-13,4.629279158332009
2024-05-14,4.651470591869311
2024-05-15,4.278814233307199
2024-05-16,3.9769089769334025
2024-05-17,3.6189281368869635
2024-05-20,3.9118488490741683
2024-05-21,3.7616612424804448
2024-05-22,3.309120568861752
2024-05-23,3.2692394703787606
2024-05-24,3.5329988587871917
2024-05-27,3.419411861719085
2024-05-28,3.1332964489901776
2024-05-29,3.2604892017320815
2024-05-30,3.012951673255923
2024-05-31,2.529843421184432
2024-06-03,2.685071014508253
2024-06-04,2.1820277772413252
2024-06-05,1.9095718632290772
2024-06-06,1.3765785221774376
2024-06-07,0.7515357834736661
2024-06-08,-0.1504460398338347
2024-06-09,-1.1550080795493436
2024-06-10,-2.4076405814693005
2024-06-11,-3.198318375372061
2024-06-12,-1.0632008242122453
2024-06-13,6.626957956043455
2024-06-14,7.6093540459929745
