date,close
2023-06-06,27.350001060495277
2023-06-07,26.492845200595518
2023-06-08,27.270306615805957
2023-06-09,28.36330553113313
2023-06-12,31.03207540447857
2023-06-13,34.385267514233114
2023-06-14,33.19246486672577
2023-06-15,31.577178590239694
2023-06-16,30.625522036069988
2023-06-19,30.226061467905012
2023-06-20,30.404398118072734
2023-06-21,29.831211405843227
2023-06-26,30.483908484544592
2023-06-27,29.054264362866128
2023-06-28,29.104397615581682
2023-06-29,28.174162518686984
2023-06-30,28.530658585935868
2023-07-03,28.826099886451175
2023-07-04,28.77244663508973
2023-07-05,29.078247578268613
2023-07-06,28.5121675306787
2023-07-07,28.92008702227243
2023-07-10,28.591402451373856
2023-07-11,28.10705486847448
2023-07-12,28.336238628378236
2023-07-13,27.833462476581744
2023-07-14,28.05879575798526
2023-07-17,28.60661432270582
2023-07-18,28.438812741290068
2023-07-19,28.07739414306793
2023-07-20,27.738008117861806
2023-07-21,27.08966025217863
2023-07-24,26.956013205634505
2023-07-25,26.864166657549468
2023-07-26,26.941979962477205
2023-07-27,26.59088288610725
2023-07-28,26.398682249955645
2023-07-31,26.19462740192436
2023-08-01,26.06595927373473
2023-08-02,26.037576359938676
2023-08-03,26.07169136642578
2023-08-04,25.874598261419976
2023-08-07,26.27733082475175
2023-08-08,26.640291875418683
2023-08-09,26.425122409720906
2023-08-10,26.402986829950166
2023-08-11,26.555886355228253
2023-08-14,25.8380600669051
2023-08-15,26.52431904548044
2023-08-16,26.49868225875803
2023-08-17,25.774058025094888
2023-08-18,25.684400722056683
2023-08-21,25.34238826367558
2023-08-22,25.504633312220918
2023-08-23,26.002857138219902
2023-08-24,25.543606020097393
2023-08-25,25.22423340082925
2023-08-28,24.478173815491036
2023-08-29,24.195057562954315
2023-08-30,24.700160562952597
2023-08-31,24.99698877840485
2023-09-01,25.449014510182828
2023-09-04,25.194308877178962
2023-09-05,25.441832637518065
2023-09-06,25.147261498494306
2023-09-07,25.57228261202259
2023-09-08,25.334602737257548
2023-09-11,25.24850095391737
2023-09-12,25.364257374869943
2023-09-13,25.78605277897257
