date,close
2023-06-06,17.889999330285914
2023-06-07,17.638334329150027
2023-06-08,17.597273407492132
2023-06-09,17.248976347536964
2023-06-12,17.19415474555461
2023-06-13,17.357404622960164
2023-06-14,18.04176369129175
2023-06-15,18.178939852809346
2023-06-16,18.514848610617214
2023-06-19,18.880161886497177
2023-06-20,20.324444169951605
2023-06-21,20.68711992733333
2023-06-26,20.477477294692818
2023-06-27,19.399052279445257
2023-06-28,19.045434660351678
2023-06-29,18.39949782322771
2023-06-30,18.587961788397422
2023-07-03,18.84956213732743
2023-07-04,18.710230110742053
2023-07-05,18.57694787586504
2023-07-06,18.29485686869579
2023-07-07,17.890146566424395
2023-07-10,17.812831103684577
2023-07-11,17.656563856842325
2023-07-12,18.069628545944994
2023-07-13,17.494005880709206
2023-07-14,17.572393000973996
2023-07-17,17.627315901879648
2023-07-18,17.527530096180655
2023-07-19,17.3127190214891
2023-07-20,17.300556218045962
2023-07-21,16.955271698071954
2023-07-24,16.713651083292238
2023-07-25,16.636813347689355
2023-07-26,16.25861629911745
2023-07-27,15.866770717730022
2023-07-28,15.628584326954442
2023-07-31,15.305631144109611
2023-08-01,15.351239889342857
2023-08-02,15.402349067740914
2023-08-03,16.0982086906391
2023-08-04,15.979392232570323
2023-08-07,16.318788733336774
2023-08-08,16.885314156270237
2023-08-09,16.855125585031367
2023-08-10,16.50098919679614
2023-08-11,16.23677706907116
2023-08-14,16.108030731662375
2023-08-15,16.09949243800604
2023-08-16,15.97303021035479
2023-08-17,15.503767177317528
2023-08-18,15.520582455383867
2023-08-21,15.426923520406696
2023-08-22,15.340997649349044
2023-08-23,15.575486987946267
2023-08-24,14.909584908885453
2023-08-25,14.930101646960637
2023-08-28,14.661429735090952
2023-08-29,14.707327911942697
2023-08-30,15.441868394183043
2023-08-31,16.149143686589504
2023-09-01,16.4060619635586
2023-09-04,16.40250746228377
2023-09-05,16.55250008478889
2023-09-06,16.377437470144987
2023-09-07,16.20149296594167
2023-09-08,16.024036969231727
2023-09-11,15.814027389348066
2023-09-12,15.97103889647347
2023-09-13,15.878972196046892
2023-09-14,15.596604695489638
2023-09-15,15.433317887592864
2023-09-18,15.292207077928104
2023-09-19,15.146799510860127
2023-09-20,14.84149381260911
2023-09-21,14.681844432868663
2023-09-22,14.37527924617703
2023-09-25,14.537822996547419
2023-09-26,14.524019508644063
2023-09-27,14.628241718041503
2023-09-28,14.560169558412198
2023-10-09,15.045758680717093
2023-10-10,15.438512291764749
2023-10-11,15.688004024541687
2023-10-12,16.374309314286293
2023-10-13,16.519097884468273
2023-10-16,16.36742253411006
2023-10-17,16.201786398371127
2023-10-18,16.16319812180717
2023-10-19,15.868011629661492
2023-10-20,15.547332501596514
2023-10-23,15.04207558801988
2023-10-24,14.439381057971403
2023-10-25,14.510881658309419
2023-10-26,14.522770037020287
2023-10-27,15.207722941027946
2023-10-30,15.513086221790216
2023-10-31,15.881375990110012
2023-11-01,15.764579564062137
2023-11-02,15.55518528890023
2023-11-03,15.524335726892179
2023-11-06,16.07256686617521
2023-11-07,16.35661032613126
2023-11-08,16.494264720352426
2023-11-09,16.697151023456044
2023-11-10,16.72530158813173
2023-11-13,16.20497733613606
2023-11-14,16.94774393602103
2023-11-15,17.256803107691233
2023-11-16,18.567632873646446
2023-11-17,18.67823212201212
2023-11-20,18.384062300387804
2023-11-21,17.757483944027143
2023-11-22,17.503828330256557
2023-11-23,17.4954415300097
2023-11-24,17.742355864261537
2023-11-27,17.319970372582475
2023-11-28,16.89270550999181
2023-11-29,16.858530913746577
2023-11-30,16.857986000562235
2023-12-01,16.718383463137307
2023-12-04,17.159825168624742
2023-12-05,17.38881792973567
2023-12-06,17.093235200190342
2023-12-07,16.727918266734648
2023-12-08,16.947217333022813
2023-12-11,17.05617115067448
2023-12-12,17.50021543703597
2023-12-13,17.323958960654267
2023-12-14,17.047670618203078
2023-12-15,16.891323936239747
2023-12-18,16.666568010831696
2023-12-19,16.541571992315646
2023-12-20,16.757013580496988
2023-12-21,16.52640001092894
2023-12-22,16.21141723839988
2023-12-25,16.105185264698076
2023-12-26,16.12045429074658
2023-12-27,15.656413789300093
2023-12-28,15.560975456903384
2023-12-29,15.80310514588112
2024-01-02,16.418719757530013
2024-01-03,16.35886687057552
2024-01-04,16.038617101038213
2024-01-05,15.886668018087805
2024-01-08,15.498653581836413
