ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
001339.SZ,20240219,23.36,24.99,23.17,24.99,22.72,2.27,9.9912,207834.74,499612.036
001339.SZ,20240208,20.63,22.72,19.62,22.72,20.65,2.07,10.0242,162935.92,352334.763
001339.SZ,20240207,21.37,22.1,20.3,20.65,21.26,-0.61,-2.8692,145901.95,309060.857
001339.SZ,20240206,20.5,22.32,19.18,21.26,21.06,0.2,0.9497,127419.5,262638.861
001339.SZ,20240205,23.02,23.48,21.06,21.06,23.4,-2.34,-10.0,93017.66,201143.036
001339.SZ,20240202,24.6,25.17,22.4,23.4,24.46,-1.06,-4.3336,94304.16,224659.395
001339.SZ,20240201,24.4,25.26,23.92,24.46,24.75,-0.29,-1.1717,91656.0,225339.078
001339.SZ,20240131,26.59,26.77,24.62,24.75,26.78,-2.03,-7.5803,120914.0,308989.849
001339.SZ,20240130,28.0,28.05,26.68,26.78,28.07,-1.29,-4.5957,96015.95,262490.556
001339.SZ,20240129,29.9,30.3,27.97,28.07,30.0,-1.93,-6.4333,138297.93,395954.152
001339.SZ,20240126,31.11,31.5,29.93,30.0,31.5,-1.5,-4.7619,157206.88,482152.403
001339.SZ,20240125,31.11,31.76,30.65,31.5,31.56,-0.06,-0.1901,168407.58,527827.274
001339.SZ,20240124,31.88,32.46,30.55,31.56,31.96,-0.4,-1.2516,169514.54,535326.438
001339.SZ,20240123,32.07,33.13,31.16,31.96,32.45,-0.49,-1.51,144996.53,467367.546
001339.SZ,20240122,33.08,33.9,32.03,32.45,33.05,-0.6,-1.8154,189458.14,631292.45
001339.SZ,20240119,35.32,35.78,31.93,33.05,35.48,-2.43,-6.8489,281871.94,943356.733
001339.SZ,20240118,35.0,37.24,34.62,35.48,36.87,-1.39,-3.77,218993.94,782318.641
001339.SZ,20240117,38.54,39.29,36.31,36.87,40.34,-3.47,-8.6019,252381.67,951306.151
001339.SZ,20240116,41.68,41.68,37.98,40.34,42.2,-1.86,-4.4076,329705.92,1282878.399
001339.SZ,20240115,44.5,45.5,41.48,42.2,44.08,-1.88,-4.265,327000.09,1406844.576
001339.SZ,20240112,44.1,45.8,42.61,44.08,41.91,2.17,5.1778,381371.12,1685361.557
001339.SZ,20240111,37.0,41.91,36.99,41.91,38.1,3.81,10.0,272510.2,1090530.559
001339.SZ,20240110,38.5,42.58,35.46,38.1,39.4,-1.3,-3.2995,401556.18,1531426.883
001339.SZ,20240109,36.27,39.4,36.27,39.4,35.82,3.58,9.9944,418809.86,1617399.784
001339.SZ,20240108,39.0,41.56,35.82,35.82,39.8,-3.98,-10.0,362770.5,1413992.848
001339.SZ,20240105,40.87,43.36,37.94,39.8,39.42,0.38,0.964,447714.54,1821949.336
001339.SZ,20240104,34.0,39.42,33.64,39.42,35.84,3.58,9.9888,270879.1,1009098.567
001339.SZ,20240103,33.64,35.84,32.68,35.84,32.58,3.26,10.0061,423870.04,1459440.401
001339.SZ,20240102,37.23,37.28,32.32,32.58,34.38,-1.8,-5.2356,380074.68,1309263.403
001339.SZ,20231229,33.65,34.38,32.41,34.38,31.25,3.13,10.016,141393.95,474886.824
001339.SZ,20231228,31.25,31.25,31.25,31.25,28.41,2.84,9.9965,24026.77,75083.656
001339.SZ,20231227,26.2,28.41,26.1,28.41,25.83,2.58,9.9884,46245.0,130253.995
001339.SZ,20231226,26.58,26.59,25.5,25.83,26.79,-0.96,-3.5834,58775.99,152399.289
001339.SZ,20231225,26.33,27.38,26.15,26.79,26.41,0.38,1.4388,53355.0,142250.291
001339.SZ,20231222,27.14,27.75,26.26,26.41,27.16,-0.75,-2.7614,60673.6,162557.774
001339.SZ,20231221,26.86,27.27,26.15,27.16,27.13,0.03,0.1106,90051.75,240231.457
001339.SZ,20231220,27.49,27.82,27.0,27.13,27.6,-0.47,-1.7029,84178.1,230821.748
001339.SZ,20231219,27.37,27.96,26.8,27.6,27.01,0.59,2.1844,117744.33,323574.708
001339.SZ,20231218,29.24,29.87,26.86,27.01,29.84,-2.83,-9.4839,197549.82,552026.774
001339.SZ,20231215,30.55,31.0,28.04,29.84,31.15,-1.31,-4.2055,175989.12,519736.757
001339.SZ,20231214,32.9,33.44,30.5,31.15,32.32,-1.17,-3.62,194499.25,614266.394
001339.SZ,20231213,33.33,34.88,31.7,32.32,32.45,-0.13,-0.4006,288704.11,957239.487
001339.SZ,20231212,29.9,32.45,29.4,32.45,29.5,2.95,10.0,184961.45,595203.631
001339.SZ,20231211,30.66,30.94,28.01,29.5,29.56,-0.06,-0.203,133873.0,393651.029
001339.SZ,20231208,28.73,30.21,28.7,29.56,28.74,0.82,2.8532,91179.85,268054.834
001339.SZ,20231207,29.17,29.35,28.5,28.74,29.15,-0.41,-1.4065,70322.38,202948.541
001339.SZ,20231206,28.83,30.58,28.63,29.15,29.29,-0.14,-0.478,126815.08,374569.623
001339.SZ,20231205,28.11,30.0,28.08,29.29,27.88,1.41,5.0574,177973.42,518853.0
001339.SZ,20231204,27.56,28.49,27.42,27.88,27.83,0.05,0.1797,69296.12,193081.89
001339.SZ,20231201,27.23,28.0,26.85,27.83,27.5,0.33,1.2,75432.16,208066.714
001339.SZ,20231130,26.3,27.99,26.2,27.5,26.46,1.04,3.9305,134624.96,367420.531
001339.SZ,20231129,25.85,26.64,25.57,26.46,25.95,0.51,1.9653,78358.5,205863.092
001339.SZ,20231128,25.65,26.07,25.52,25.95,25.85,0.1,0.3868,36626.16,94483.503
001339.SZ,20231127,25.65,26.25,25.51,25.85,25.96,-0.11,-0.4237,37111.02,95783.741
001339.SZ,20231124,26.84,26.84,25.78,25.96,26.68,-0.72,-2.6987,68805.55,179788.846
001339.SZ,20231123,26.82,26.88,26.26,26.68,26.93,-0.25,-0.9283,68498.85,181981.854
001339.SZ,20231122,27.6,27.94,26.87,26.93,27.58,-0.65,-2.3568,106997.85,292004.655
001339.SZ,20231121,28.35,29.27,27.39,27.58,28.14,-0.56,-1.99,225047.8,634410.902
001339.SZ,20231120,25.51,28.14,25.4,28.14,25.58,2.56,10.0078,92936.54,257032.908
001339.SZ,20231117,25.42,25.76,25.36,25.58,25.63,-0.05,-0.1951,23504.0,59999.194
001339.SZ,20231116,25.6,26.39,25.42,25.63,25.72,-0.09,-0.3499,32670.89,84537.025
001339.SZ,20231115,26.03,26.37,25.58,25.72,25.67,0.05,0.1948,32426.0,83706.264
001339.SZ,20231114,25.23,25.7,25.11,25.67,25.15,0.52,2.0676,26117.0,66473.57
001339.SZ,20231113,24.66,25.19,24.66,25.15,24.7,0.45,1.8219,20411.0,51109.331
001339.SZ,20231110,24.76,25.01,24.61,24.7,24.79,-0.09,-0.363,15834.48,39262.321
001339.SZ,20231109,24.89,25.37,24.66,24.79,24.89,-0.1,-0.4018,20814.15,51884.943
001339.SZ,20231108,24.79,25.26,24.68,24.89,24.84,0.05,0.2013,26826.62,67063.529
001339.SZ,20231107,24.25,24.95,24.24,24.84,24.37,0.47,1.9286,24985.0,61464.466
001339.SZ,20231106,23.88,24.43,23.88,24.37,23.84,0.53,2.2232,23293.15,56395.113
001339.SZ,20231103,23.14,23.93,23.09,23.84,22.96,0.88,3.8328,25171.0,59589.407
001339.SZ,20231102,23.19,23.56,22.96,22.96,23.3,-0.34,-1.4592,13916.0,32356.918
001339.SZ,20231101,23.25,23.67,23.2,23.3,23.3,0.0,0.0,13665.0,32000.028
001339.SZ,20231031,23.66,24.06,23.13,23.3,23.95,-0.65,-2.714,25352.0,59475.76
001339.SZ,20231030,23.54,24.05,23.38,23.95,23.55,0.4,1.6985,20394.84,48522.546
001339.SZ,20231027,23.71,23.75,23.21,23.55,23.63,-0.08,-0.3386,16593.13,39010.683
001339.SZ,20231026,23.26,23.64,23.08,23.63,23.45,0.18,0.7676,16657.0,39064.497
001339.SZ,20231025,22.9,23.67,22.88,23.45,22.9,0.55,2.4017,22175.0,51784.385
001339.SZ,20231024,22.35,23.22,22.04,22.9,22.05,0.85,3.8549,25565.55,58214.482
001339.SZ,20231023,22.75,22.8,21.81,22.05,22.75,-0.7,-3.0769,20601.3,45760.586
001339.SZ,20231020,24.0,24.32,22.75,22.75,24.06,-1.31,-5.4447,33462.55,78018.657
001339.SZ,20231019,24.41,24.92,24.05,24.06,24.41,-0.35,-1.4338,22507.61,55158.21
001339.SZ,20231018,24.97,24.97,24.2,24.41,24.94,-0.53,-2.1251,19682.98,48056.045
001339.SZ,20231017,25.1,25.38,24.73,24.94,25.2,-0.26,-1.0317,15818.0,39525.229
001339.SZ,20231016,25.39,25.59,24.99,25.2,25.51,-0.31,-1.2152,23116.0,58301.955
001339.SZ,20231013,25.45,25.84,25.38,25.51,25.68,-0.17,-0.662,20769.12,53151.635
001339.SZ,20231012,26.09,26.14,25.51,25.68,25.9,-0.22,-0.8494,27791.99,71653.899
001339.SZ,20231011,26.05,26.25,25.72,25.9,26.12,-0.22,-0.8423,30357.79,78744.744
001339.SZ,20231010,26.19,26.5,26.0,26.12,25.97,0.15,0.5776,39461.48,103630.099
001339.SZ,20231009,26.0,26.2,25.62,25.97,26.2,-0.23,-0.8779,31125.84,80608.519
001339.SZ,20230928,25.7,26.54,25.58,26.2,25.66,0.54,2.1044,49401.84,128496.687
001339.SZ,20230927,26.01,26.22,25.62,25.66,26.45,-0.79,-2.9868,55733.01,144504.409
001339.SZ,20230926,25.61,26.85,25.14,26.45,25.57,0.88,3.4415,75245.93,196644.594
001339.SZ,20230925,25.9,26.14,25.37,25.57,25.55,0.02,0.0783,29678.21,76152.185
001339.SZ,20230922,24.9,25.58,24.28,25.55,25.09,0.46,1.8334,40802.48,102120.782
001339.SZ,20230921,24.5,26.19,24.4,25.09,24.31,0.78,3.2086,46174.48,116815.562
001339.SZ,20230920,24.11,24.93,24.06,24.31,24.06,0.25,1.0391,22049.09,54066.8
001339.SZ,20230919,24.36,24.36,23.88,24.06,24.42,-0.36,-1.4742,15222.09,36591.742
001339.SZ,20230918,24.51,24.68,24.24,24.42,24.51,-0.09,-0.3672,14105.0,34452.614
001339.SZ,20230915,25.21,25.27,24.5,24.51,25.17,-0.66,-2.6222,22784.5,56194.035
001339.SZ,20230914,25.14,25.93,24.81,25.17,25.13,0.04,0.1592,28649.12,72719.675
001339.SZ,20230913,26.05,26.07,24.8,25.13,26.19,-1.06,-4.0473,41154.0,104003.399
001339.SZ,20230912,25.65,26.27,25.59,26.19,25.75,0.44,1.7087,32975.14,85732.529
001339.SZ,20230911,25.42,25.96,25.23,25.75,25.52,0.23,0.9013,18182.79,46597.832
001339.SZ,20230908,25.47,25.65,25.13,25.52,25.35,0.17,0.6706,17207.37,43727.798
001339.SZ,20230907,25.93,26.04,25.31,25.35,26.05,-0.7,-2.6871,25350.0,64965.964
001339.SZ,20230906,25.37,26.05,25.2,26.05,25.44,0.61,2.3978,28024.12,72252.143
001339.SZ,20230905,25.43,25.75,25.3,25.44,25.55,-0.11,-0.4305,19900.0,50742.59
001339.SZ,20230904,25.17,25.55,24.91,25.55,25.0,0.55,2.2,23925.84,60574.147
001339.SZ,20230901,25.48,25.59,24.9,25.0,25.48,-0.48,-1.8838,19948.0,50231.298
001339.SZ,20230831,25.25,25.63,25.0,25.48,25.41,0.07,0.2755,20957.68,53236.235
001339.SZ,20230830,24.8,25.74,24.73,25.41,25.2,0.21,0.8333,38225.84,96479.696
001339.SZ,20230829,24.06,25.27,24.03,25.2,24.14,1.06,4.3911,31580.0,78664.666
001339.SZ,20230828,25.14,25.48,24.01,24.14,24.11,0.03,0.1244,25460.74,62974.274
001339.SZ,20230825,24.87,24.98,23.94,24.11,25.12,-1.01,-4.0207,27732.32,67591.791
001339.SZ,20230824,25.6,25.65,24.77,25.12,25.37,-0.25,-0.9854,21399.0,53841.167
001339.SZ,20230823,26.07,26.07,25.37,25.37,26.2,-0.83,-3.1679,22796.0,58491.363
001339.SZ,20230822,25.81,26.24,25.34,26.2,25.6,0.6,2.3438,28582.94,73966.614
001339.SZ,20230821,25.37,26.28,25.35,25.6,25.35,0.25,0.9862,23680.68,61318.313
001339.SZ,20230818,26.01,26.24,25.35,25.35,26.04,-0.69,-2.6498,20014.0,51452.207
001339.SZ,20230817,25.64,26.26,25.2,26.04,25.64,0.4,1.5601,19260.0,49721.404
001339.SZ,20230816,26.25,26.25,25.61,25.64,26.36,-0.72,-2.7314,21076.31,54493.521
001339.SZ,20230815,26.57,27.08,26.0,26.36,26.55,-0.19,-0.7156,26629.0,70682.321
001339.SZ,20230814,25.56,26.55,25.42,26.55,25.79,0.76,2.9469,24155.62,63072.832
001339.SZ,20230811,26.63,26.63,25.79,25.79,26.63,-0.84,-3.1543,23189.0,60692.769
001339.SZ,20230810,26.4,26.65,26.22,26.63,26.4,0.23,0.8712,14538.0,38535.629
001339.SZ,20230809,26.53,26.98,26.37,26.4,26.67,-0.27,-1.0124,19203.0,51161.871
001339.SZ,20230808,26.87,27.05,26.3,26.67,26.87,-0.2,-0.7443,23134.0,61755.355
001339.SZ,20230807,26.64,27.08,26.6,26.87,26.74,0.13,0.4862,26182.16,70367.187
001339.SZ,20230804,26.2,26.8,26.19,26.74,26.19,0.55,2.1,30439.0,80959.629
001339.SZ,20230803,26.49,26.55,26.13,26.19,26.49,-0.3,-1.1325,16728.0,43901.212
001339.SZ,20230802,26.18,26.53,25.95,26.49,26.18,0.31,1.1841,24080.0,63357.122
001339.SZ,20230801,26.28,26.38,25.9,26.18,26.25,-0.07,-0.2667,20452.68,53459.277
001339.SZ,20230731,26.25,26.7,26.2,26.25,26.32,-0.07,-0.266,26322.0,69503.036
001339.SZ,20230728,26.56,26.64,26.17,26.32,26.54,-0.22,-0.8289,23645.16,62353.702
001339.SZ,20230727,26.75,27.09,26.54,26.54,26.87,-0.33,-1.2281,16676.84,44654.872
001339.SZ,20230726,27.49,27.49,26.73,26.87,27.49,-0.62,-2.2554,23265.24,62684.815
001339.SZ,20230725,27.37,27.7,27.34,27.49,27.2,0.29,1.0662,23581.0,64823.515
001339.SZ,20230724,27.05,27.5,26.69,27.2,27.03,0.17,0.6289,20926.12,56822.442
001339.SZ,20230721,27.12,27.44,26.92,27.03,27.18,-0.15,-0.5519,21560.47,58500.598
001339.SZ,20230720,28.14,28.15,27.12,27.18,28.13,-0.95,-3.3772,40763.24,112304.706
001339.SZ,20230719,28.32,28.65,27.93,28.13,28.38,-0.25,-0.8809,26163.92,73698.122
001339.SZ,20230718,28.88,29.0,28.33,28.38,29.03,-0.65,-2.2391,33638.71,96108.42
001339.SZ,20230717,29.43,29.5,28.87,29.03,29.23,-0.2,-0.6842,34179.96,99742.394
001339.SZ,20230714,28.81,29.56,28.74,29.23,28.81,0.42,1.4578,52449.05,153635.758
001339.SZ,20230713,28.25,28.93,28.03,28.81,28.21,0.6,2.1269,47838.05,137267.622
001339.SZ,20230712,28.6,29.28,28.02,28.21,28.74,-0.53,-1.8441,43305.84,123333.068
001339.SZ,20230711,28.32,29.1,28.22,28.74,28.21,0.53,1.8788,36510.52,104973.771
001339.SZ,20230710,28.71,29.53,28.19,28.21,28.71,-0.5,-1.7416,40330.64,115180.158
001339.SZ,20230707,29.26,29.8,28.69,28.71,29.53,-0.82,-2.7768,38290.0,110778.288
001339.SZ,20230706,28.61,29.85,28.61,29.53,28.92,0.61,2.1093,49824.84,146880.402
001339.SZ,20230705,29.56,29.86,28.77,28.92,29.61,-0.69,-2.3303,50432.36,147418.304
001339.SZ,20230704,29.38,29.87,29.28,29.61,29.41,0.2,0.68,47443.58,140396.57
001339.SZ,20230703,29.59,29.89,29.06,29.41,29.67,-0.26,-0.8763,42399.31,124874.083
001339.SZ,20230630,29.3,30.1,28.91,29.67,29.52,0.15,0.5081,60412.07,177907.093
001339.SZ,20230629,28.43,29.95,28.38,29.52,28.6,0.92,3.2168,71125.0,208927.584
001339.SZ,20230628,29.63,29.63,27.65,28.6,29.72,-1.12,-3.7685,77741.13,220589.685
001339.SZ,20230627,29.32,29.76,29.0,29.72,29.54,0.18,0.6093,61957.79,182190.133
001339.SZ,20230626,30.98,30.99,29.07,29.54,31.5,-1.96,-6.2222,107458.88,320525.0
001339.SZ,20230621,30.71,31.69,29.8,31.5,30.71,0.79,2.5725,159126.46,492840.981
001339.SZ,20230620,31.2,31.33,30.6,30.71,31.65,-0.94,-2.97,100044.96,309172.679
001339.SZ,20230619,30.5,31.72,30.33,31.65,30.77,0.88,2.8599,137873.47,431044.846
001339.SZ,20230616,30.71,31.01,30.17,30.77,30.65,0.12,0.3915,115148.61,353768.655
001339.SZ,20230615,31.3,31.76,30.52,30.65,31.3,-0.65,-2.0767,167982.13,520472.385
001339.SZ,20230614,32.3,33.44,31.27,31.3,32.4,-1.1,-3.3951,231941.41,748011.545
001339.SZ,20230613,35.88,35.99,32.25,32.4,35.48,-3.08,-8.6809,330634.32,1114499.64
001339.SZ,20230612,35.48,35.48,35.02,35.48,32.25,3.23,10.0155,97069.58,344193.007
001339.SZ,20230609,32.25,32.25,32.25,32.25,29.32,2.93,9.9932,48139.08,155248.533
001339.SZ,20230608,28.1,29.8,27.97,29.32,28.32,1.0,3.5311,147635.27,427831.444
001339.SZ,20230607,27.32,28.9,27.32,28.32,27.35,0.97,3.5466,94966.13,268757.68
001339.SZ,20230606,28.16,28.3,27.32,27.35,28.36,-1.01,-3.5614,61848.36,171811.998
