trade_date,open,high,low,close,vol,pct_chg
2023-10-17,25.1,25.38,24.73,24.94,15818.0,-1.0317
2023-10-18,24.97,24.97,24.2,24.41,19682.98,-2.1251
2023-10-19,24.41,24.92,24.05,24.06,22507.61,-1.4338
2023-10-20,24.0,24.32,22.75,22.75,33462.55,-5.4447
2023-10-23,22.75,22.8,21.81,22.05,20601.3,-3.0769
2023-10-24,22.35,23.22,22.04,22.9,25565.55,3.8549
2023-10-25,22.9,23.67,22.88,23.45,22175.0,2.4017
2023-10-26,23.26,23.64,23.08,23.63,16657.0,0.7676
2023-10-27,23.71,23.75,23.21,23.55,16593.13,-0.3386
2023-10-30,23.54,24.05,23.38,23.95,20394.84,1.6985
2023-10-31,23.66,24.06,23.13,23.3,25352.0,-2.714
2023-11-01,23.25,23.67,23.2,23.3,13665.0,0.0
2023-11-02,23.19,23.56,22.96,22.96,13916.0,-1.4592
2023-11-03,23.14,23.93,23.09,23.84,25171.0,3.8328
2023-11-06,23.88,24.43,23.88,24.37,23293.15,2.2232
2023-11-07,24.25,24.95,24.24,24.84,24985.0,1.9286
2023-11-08,24.79,25.26,24.68,24.89,26826.62,0.2013
2023-11-09,24.89,25.37,24.66,24.79,20814.15,-0.4018
2023-11-10,24.76,25.01,24.61,24.7,15834.48,-0.363
2023-11-13,24.66,25.19,24.66,25.15,20411.0,1.8219
2023-11-14,25.23,25.7,25.11,25.67,26117.0,2.0676
2023-11-15,26.03,26.37,25.58,25.72,32426.0,0.1948
2023-11-16,25.6,26.39,25.42,25.63,32670.89,-0.3499
2023-11-17,25.42,25.76,25.36,25.58,23504.0,-0.1951
2023-11-20,25.51,28.14,25.4,28.14,92936.54,10.0078
2023-11-21,28.35,29.27,27.39,27.58,225047.8,-1.99
2023-11-22,27.6,27.94,26.87,26.93,106997.85,-2.3568
2023-11-23,26.82,26.88,26.26,26.68,68498.85,-0.9283
2023-11-24,26.84,26.84,25.78,25.96,68805.55,-2.6987
2023-11-27,25.65,26.25,25.51,25.85,37111.02,-0.4237
2023-11-28,25.65,26.07,25.52,25.95,36626.16,0.3868
2023-11-29,25.85,26.64,25.57,26.46,78358.5,1.9653
2023-11-30,26.3,27.99,26.2,27.5,134624.96,3.9305
2023-12-01,27.23,28.0,26.85,27.83,75432.16,1.2
2023-12-04,27.56,28.49,27.42,27.88,69296.12,0.1797
2023-12-05,28.11,30.0,28.08,29.29,177973.42,5.0574
2023-12-06,28.83,30.58,28.63,29.15,126815.08,-0.478
2023-12-07,29.17,29.35,28.5,28.74,70322.38,-1.4065
2023-12-08,28.73,30.21,28.7,29.56,91179.85,2.8532
2023-12-11,30.66,30.94,28.01,29.5,133873.0,-0.203
2023-12-12,29.9,32.45,29.4,32.45,184961.45,10.0
2023-12-13,33.33,34.88,31.7,32.32,288704.11,-0.4006
2023-12-14,32.9,33.44,30.5,31.15,194499.25,-3.62
2023-12-15,30.55,31.0,28.04,29.84,175989.12,-4.2055
2023-12-18,29.24,29.87,26.86,27.01,197549.82,-9.4839
2023-12-19,27.37,27.96,26.8,27.6,117744.33,2.1844
2023-12-20,27.49,27.82,27.0,27.13,84178.1,-1.7029
2023-12-21,26.86,27.27,26.15,27.16,90051.75,0.1106
2023-12-22,27.14,27.75,26.26,26.41,60673.6,-2.7614
2023-12-25,26.33,27.38,26.15,26.79,53355.0,1.4388
2023-12-26,26.58,26.59,25.5,25.83,58775.99,-3.5834
2023-12-27,26.2,28.41,26.1,28.41,46245.0,9.9884
2023-12-28,31.25,31.25,31.25,31.25,24026.77,9.9965
2023-12-29,33.65,34.38,32.41,34.38,141393.95,10.016
2024-01-02,37.23,37.28,32.32,32.58,380074.68,-5.2356
2024-01-03,33.64,35.84,32.68,35.84,423870.04,10.0061
2024-01-04,34.0,39.42,33.64,39.42,270879.1,9.9888
2024-01-05,40.87,43.36,37.94,39.8,447714.54,0.964
2024-01-08,39.0,41.56,35.82,35.82,362770.5,-10.0
2024-01-09,36.27,39.4,36.27,39.4,418809.86,9.9944
2024-01-10,38.5,42.58,35.46,38.1,401556.18,-3.2995
2024-01-11,37.0,41.91,36.99,41.91,272510.2,10.0
2024-01-12,44.1,45.8,42.61,44.08,381371.12,5.1778
2024-01-15,44.5,45.5,41.48,42.2,327000.09,-4.265
2024-01-16,41.68,41.68,37.98,40.34,329705.92,-4.4076
2024-01-17,38.54,39.29,36.31,36.87,252381.67,-8.6019
2024-01-18,35.0,37.24,34.62,35.48,218993.94,-3.77
2024-01-19,35.32,35.78,31.93,33.05,281871.94,-6.8489
2024-01-22,33.08,33.9,32.03,32.45,189458.14,-1.8154
2024-01-23,32.07,33.13,31.16,31.96,144996.53,-1.51
2024-01-24,31.88,32.46,30.55,31.56,169514.54,-1.2516
2024-01-25,31.11,31.76,30.65,31.5,168407.58,-0.1901
2024-01-26,31.11,31.5,29.93,30.0,157206.88,-4.7619
2024-01-29,29.9,30.3,27.97,28.07,138297.93,-6.4333
2024-01-30,28.0,28.05,26.68,26.78,96015.95,-4.5957
2024-01-31,26.59,26.77,24.62,24.75,120914.0,-7.5803
2024-02-01,24.4,25.26,23.92,24.46,91656.0,-1.1717
2024-02-02,24.6,25.17,22.4,23.4,94304.16,-4.3336
2024-02-05,23.02,23.48,21.06,21.06,93017.66,-10.0
2024-02-06,20.5,22.32,19.18,21.26,127419.5,0.9497
2024-02-07,21.37,22.1,20.3,20.65,145901.95,-2.8692
2024-02-08,20.63,22.72,19.62,22.72,162935.92,10.0242
2024-02-19,23.36,24.99,23.17,24.99,207834.74,9.9912
2024-02-20,24.5,25.83,23.66,25.42,205843.94,1.7207
2024-02-21,24.98,26.27,24.64,25.24,168072.25,-0.7081
2024-02-22,25.69,26.93,25.16,26.79,200928.22,6.141
2024-02-23,27.35,29.47,26.07,29.47,282285.49,10.0037
2024-02-26,29.47,30.88,28.45,30.03,288850.67,1.9002
2024-02-27,29.0,31.59,28.61,30.98,235310.3,3.1635
2024-02-28,30.58,31.28,27.88,27.88,203761.42,-10.0065
2024-02-29,26.9,29.25,26.72,29.15,154593.62,4.5552
2024-03-01,29.15,32.07,29.15,32.07,295974.86,10.0172
2024-03-04,33.0,34.79,31.82,32.72,364340.73,2.0268
2024-03-05,31.85,34.33,31.85,33.93,280748.0,3.698
2024-03-06,33.0,33.85,32.3,33.3,193668.49,-1.8568
2024-03-07,34.0,35.8,33.28,33.31,243322.4,0.03
2024-03-08,32.41,33.34,31.73,32.94,167605.8,-1.1108
2024-03-11,31.99,32.93,31.58,32.76,126530.73,-0.5464
2024-03-12,32.73,33.3,31.77,32.48,117086.85,-0.8547
2024-03-13,32.78,33.87,32.5,33.02,168465.43,1.6626
2024-03-14,32.65,32.66,31.4,31.9,116200.18,-3.3919
2024-03-15,31.74,33.46,31.45,33.07,135245.18,3.6677
2024-03-18,33.38,34.29,33.01,34.15,168829.64,3.2658
2024-03-19,34.08,34.08,33.08,33.16,126166.95,-2.899
2024-03-20,33.16,33.44,32.68,32.98,82340.73,-0.5428
2024-03-21,33.22,33.97,32.56,33.7,138223.76,2.1831
2024-03-22,33.55,33.68,32.13,32.43,114230.65,-3.7685
2024-03-25,31.89,32.4,30.25,30.48,109625.52,-6.013
2024-03-26,30.41,30.91,29.16,29.37,90825.03,-3.6417
2024-03-27,29.34,29.54,27.56,27.62,80470.89,-5.9585
2024-03-28,27.27,28.98,27.24,28.58,73964.84,3.4757
2024-03-29,28.6,29.01,28.22,28.96,58444.0,1.3296
2024-04-01,29.02,31.86,29.02,31.86,118940.28,10.0138
2024-04-02,32.4,32.75,31.04,31.37,139025.12,-1.538
2024-04-03,31.35,31.57,29.87,29.89,77947.0,-4.7179
2024-04-08,29.78,32.88,29.6,32.88,133401.99,10.0033
2024-04-09,32.73,33.23,31.8,32.7,215961.11,-0.5474
2024-04-10,32.2,34.25,32.0,32.54,206171.8,-0.4893
2024-04-11,31.9,35.0,31.63,33.48,219165.82,2.8888
2024-04-12,32.5,32.55,30.14,30.57,183162.12,-8.6918
2024-04-15,30.3,30.98,27.95,28.46,142749.12,-6.9022
2024-04-16,28.35,28.45,25.61,25.61,112436.12,-10.0141
2024-04-17,25.61,27.49,25.61,27.25,106869.0,6.4037
2024-04-18,27.13,27.48,26.42,26.55,83168.0,-2.5688
2024-04-19,26.55,27.07,25.5,25.9,76735.12,-2.4482
2024-04-22,25.17,25.97,24.6,25.48,53178.12,-1.6216
2024-04-23,25.8,26.08,25.4,25.64,44419.0,0.6279
2024-04-24,25.74,26.93,25.66,26.9,73759.16,4.9142
2024-04-25,26.5,27.5,26.41,27.04,65073.12,0.5204
2024-04-26,26.75,28.6,26.75,27.94,93216.0,3.3284
2024-04-29,27.83,28.39,27.81,28.2,76502.54,0.9306
2024-04-30,28.26,28.49,27.53,28.1,67484.0,-0.3546
2024-05-06,28.41,28.6,28.13,28.2,55084.0,0.3559
2024-05-07,28.22,28.76,27.97,28.28,48216.12,0.2837
2024-05-08,28.28,28.29,27.52,27.56,41681.0,-2.546
2024-05-09,27.8,27.99,27.4,27.58,36029.0,0.0726
2024-05-10,27.46,27.7,26.65,26.82,46566.12,-2.7556
2024-05-13,26.69,26.72,25.97,26.1,44365.0,-2.6846
2024-05-14,26.1,27.2,26.1,27.09,51676.0,3.7931
2024-05-15,26.98,27.23,26.6,26.75,29920.0,-1.2551
2024-05-16,26.8,27.8,26.8,27.24,47574.0,1.8318
2024-05-17,27.2,27.55,26.88,27.55,47495.0,1.138
2024-05-20,27.18,27.96,27.18,27.9,47704.0,1.2704
2024-05-21,27.9,29.25,27.88,27.98,103750.0,0.2867
2024-05-22,27.8,28.45,27.57,28.3,72750.0,1.1437
2024-05-23,28.16,29.1,28.0,28.59,114767.22,1.0247
2024-05-24,28.36,29.13,27.36,27.41,103414.1,-4.1273
2024-05-27,27.54,27.73,26.5,27.11,59878.1,-0.9499
2024-05-28,26.85,27.08,26.21,26.55,48818.0,-2.0657
2024-05-29,26.59,27.39,26.29,26.69,65898.0,0.5273
2024-05-30,26.26,26.69,25.56,26.55,47247.0,-0.5245
2024-05-31,27.91,29.21,27.5,29.21,157641.83,10.0188
2024-06-03,29.15,31.5,28.2,30.38,299028.78,4.0055
2024-06-04,29.2,29.32,27.87,28.33,160179.1,-6.7479
